,user,Tweet,Time
123,BarereG,"RT @WarAgainstPutin: Russian orcs dismantled and stole the biggest solar power station in #Ukraine, Tokmak Solar Energy. This is what Russi…",2022-06-23 07:23:33+00:00
124,qingfen13333762,"#Russian President Vladimir #Putin gets down on one knee when laying flowers at the Tomb of the Unknown Soldier in #Moscow on Wednesday, the Day of Memory and Sorrow and the 81st anniversary of #Nazi invasion of the Soviet Union.
#UkraineRussiaWar #Ukraine https://t.co/wUBNGlVVfc",2022-06-23 07:22:58+00:00
125,VoteBlueUSA2022,RT @periclesukraine: #Ukraine  Chinese President #XiJinping has reaffirmed his country’s support for #Moscow on issues of sovereignty and s…,2022-06-23 07:22:25+00:00
126,bator2013,@Telegraph Drop your weapons and there will be no need of destruction. 🤷 #tothelastukrainian #Zelenskyy_War_Criminal #Zelensky #Ukraine #Putin #Russia #Biden #NATO #Donbass,2022-06-23 07:20:49+00:00
127,Daily_Express,"Zelensky's heroes shoot down 2 missiles in huge region - blow to Putin's 'insidious' plot #Zelensky #Putin #Ukraine 
https://t.co/BUCOZYsa9p",2022-06-23 07:18:03+00:00
128,nikolajew_dr,"RT @nexta_tv: Aleksey Zhuravlyov is a member of State Duma and leader of the right-wing extremist party ""Rodina"" which openly supports Vlad…",2022-06-23 07:16:51+00:00
129,go21stcentury,"The #Russian LOSSES (i.e. life, material, fiscal, etc..)  vs. territorial GAINS made in #Ukraine since 24 February has come as incomprehensible liability that will outlast #Putin 's time in earth. https://t.co/R9rBq76fen",2022-06-23 07:14:40+00:00
130,23idiocracy,"Ukraine Debate Not Allowed On American TV https://t.co/wtFGxgHyTr 
https://t.co/58K080zuSB
#OnTheRoadToGuillotineland #poetry #JohnHulse 
#TheJimmyDoreShow @jimmy_dore
#KatrinavandenHeuvel #TheNation #Russia #Ukraine #Putin #Peace @jacksonhinklle @kurtmetzger",2022-06-23 07:10:15+00:00
131,SelfishWizard,"@KatrinaNation @LievenAnatol @thenation @robertwrighter @bloggingheads @NonzeroNews This ignores the fact that #Putin has absolutely nothing to gain from #Ukraine peace talks, does not want peace and has given no indication of any desire for peace talks. There's nothing #Ukraine could offer that Putin wants, since it has no ability to remove #Russian #sanctions",2022-06-23 07:06:50+00:00
132,LuytiBabs,"RT @WarAgainstPutin: Russian orcs dismantled and stole the biggest solar power station in #Ukraine, Tokmak Solar Energy. This is what Russi…",2022-06-23 07:06:34+00:00
133,HerryNapit,"Dictator Putin’s Afghanistan: The Russian army seems trapped in Ukraine, sacrificing minorities👎

Read the thread,👇Hey world, Susi Air Tokyo Dome Doggy Jam 3 She's a 10 Cak Imin Puan Prestasi Ganjar Muhammad Mahasewa Paris SBMPTN #Putin💀☠️ #Russia #Ukraine https://t.co/PSANUgfuRj",2022-06-23 07:04:37+00:00
134,ButchBaydala,"⬆️⬆️⬆️⬆️⬆️👁️👁️⬆️⬆️⬆️⬆️⬆️

This is Day 120 of the #Russian  intervention ➡️ #Ukraine 
Thursday June 23, 2022. 📺 👀

#Live Russian TV #Moscow

🇺🇦🇺🇦 #UkraineRussianWar 🇷🇺🇷🇺
#Russia  #Putin 👨‍👩‍👦‍👦 🎧

🍵",2022-06-23 07:00:05+00:00
135,bardovici,"RT @WarAgainstPutin: Russian orcs dismantled and stole the biggest solar power station in #Ukraine, Tokmak Solar Energy. This is what Russi…",2022-06-23 06:58:01+00:00
136,PaoloBersani,"@vrsoloviev 32.000 russians dead in #Украина, only for the corrupt cancer sick boss #Putin. Day by day more Russian soldiers rebel against the orders of the generals. Putin's corrupt regime is definitely about to collapse and People of #Russia will be finally free. #Ukraine https://t.co/Fk0srZrFmN",2022-06-23 06:56:39+00:00
137,PaoloBersani,"@rusembitaly @russiaun 32.000 russians dead in #Украина, only for the corrupt and raper #Putin. Day by day more Russian soldiers rebel against the orders of the generals. Putin's corrupt regime is definitely about to collapse and People of #Russia will be finally free. #Ukraine https://t.co/h9tDjipUW3",2022-06-23 06:56:15+00:00
138,PaoloBersani,"@russiatodaynews 32.000 russians dead in #Украина, only for the corrupt cancer sick boss #Putin. Day by day more Russian soldiers rebel against the orders of the generals. Putin's corrupt regime is definitely about to collapse and People of #Russia will be finally free. #Ukraine https://t.co/IeprMu7nRq",2022-06-23 06:55:25+00:00
139,PaoloBersani,"@moscowtimes 32.000 russians dead in #Украина, only for the corrupt cancer sick boss #Putin. Day by day more Russian soldiers rebel against the orders of the generals. Putin's corrupt regime is definitely about to collapse and People of #Russia will be finally free. #Ukraine https://t.co/Omq28SyvXS",2022-06-23 06:55:00+00:00
140,PaoloBersani,"@sputnikint
 32.000 russians dead in #Украина, only for the corrupt cancer sick boss #Putin. Day by day more Russian soldiers rebel against the orders of the generals. Putin's corrupt regime is definitely about to collapse and People of #Russia will be finally free. #Ukraine https://t.co/8p2iryOhhg",2022-06-23 06:54:36+00:00
141,matej_zeko,RT @raging545: VIDEO of Ukrainian partisans destroying Russian military vehicles supposedly in the Russian occupied South of Ukraine.  #Ukr…,2022-06-23 06:48:46+00:00
142,alonsomadridOK,RT @WarAgainstPutin: Evil #Russia keeps destroying civilian infrastructure of #Ukraine. #Putin is new #Hitler. #ArmUkraineNow https://t.co/…,2022-06-23 06:45:58+00:00
143,Tlou2200,RT @IahRataza: The World needs #love  https://t.co/JCFpVIzYhr  #hiphop #comiccon #dccomics #rap #marvel #wd3 #monkeypox  #NBA #buffaloshooo…,2022-06-23 06:45:23+00:00
144,Tlou2200,RT @IahRataza: The World needs #love  https://t.co/JCFpVIzYhr  #hiphop #comiccon #dccomics #rap #marvel #wd3 #monkeypox #NBA #indianajones…,2022-06-23 06:45:18+00:00
145,Tlou2200,RT @IahRataza: The World needs #love  https://t.co/JCFpVIzYhr  #hiphop #comiccon #dccomics #rap #marvel #wd3 #monkeypox #NBA #playlists #Bu…,2022-06-23 06:45:11+00:00
146,RetweetDc,RT @IahRataza: The World needs #love  https://t.co/JCFpVIzYhr  #hiphop #comiccon #dccomics #rap #marvel #wd3 #Midterms2022  #NBA #playlists…,2022-06-23 06:44:48+00:00
147,RetweetDc,RT @IahRataza: The World needs #love  https://t.co/JCFpVIzYhr  #hiphop #comiccon #dccomics #rap #marvel #wd3 #monkeypox #NBA #playlists #ne…,2022-06-23 06:44:48+00:00
148,NEWSONE14898745,No differences than the #British and the #EU funding Ukraine  #China secretly 'funding #Putin in #Ukraine to 'fight Europeans' – horror warning to world the British and EU should have kept out of the war with the Russians https://t.co/FIyI37IzsR,2022-06-23 06:44:27+00:00
149,Tlou2200,RT @IahRataza: The World needs #love  https://t.co/JCFpVIzYhr  #hiphop #comiccon #dccomics #rap #marvel #wd3 #monkeypox #NBA #playlists #ne…,2022-06-23 06:44:18+00:00
150,worldnewsdotcom,"Battle for #Donbas twin cities reaches 'fearsome climax', says #Ukraine

#Russia  #Luhansk  #Putin  #Zelensky
https://t.co/0p3LWF4ini https://t.co/hOMBprGDGd",2022-06-23 06:44:12+00:00
151,Tlou2200,RT @IahRataza: The World needs #love  https://t.co/JCFpVIzYhr  #hiphop #comiccon #dccomics #rap #marvel #wd3 #Midterms2022  #NBA #playlists…,2022-06-23 06:43:46+00:00
152,yocibou,"RT @ma000111: Thoes who wish ill on Russian hero @KremlinRussia_E  #Putin take it to grave  , this is the guy ,singing bird McCain who was…",2022-06-23 06:31:12+00:00
153,Chrisentiae,"050 Anti-Putin war ePoster - June 2022.
...
Z is for Zombie.
#Ukraine #UkraineUnderAttaсk #UkraineRussiaWar #StandWithUkraine️ #Russia #Putin #ArrestPutin #Holodomor #Moskva #AntiChrist #Zadira https://t.co/vbmw1GK9C1",2022-06-23 06:30:35+00:00
154,rogue_corq,"I'd drink too if I were ANY of #Putin's generals.

#Ukraine https://t.co/K7b50RzEjt",2022-06-23 06:28:28+00:00
155,UA_22_Ukraine,"RT @UA_22_Ukraine: 🇺🇦 Don't negotiate with Putin because he's a 'bandit', ex-oligarch Khodorkovsky warns Europe 🇪🇺

#Putin #Putine #Ukraine…",2022-06-23 06:26:36+00:00
156,Awakeni06862158,"@KremlinRussia_E 
@KremlinRussia 
Long Live Russia 🇷🇺 
Long Live Putin 🙏
The true son of the land (Russia) 💪

#Putin #RussiaUkraineWar 
#UkraineWar #Ukraine #US
#Russia #Donbas  #China
#Azov #Blinken #EU  #UN
#UnitedStates #Trending
#Russia #Ukraine #NATO
#China #USA https://t.co/IpiZ8JIamC",2022-06-23 06:26:04+00:00
157,citidotio,"How Far Does #Putin’s Imperial Dream Stretch? 

#UkraineRussiaWar #UkraineWar #Russia #Ukraine

https://t.co/DcqHGWVh4a",2022-06-23 06:23:30+00:00
158,BieVds,"RT @HerryNapit: China, India, EU (France, Germany, etc.) major buyers of Russian oil are fueling Putin's war on Ukraine, spike food and fue…",2022-06-23 06:23:03+00:00
159,PamelaWarnstadt,"SMART PASSIVE INCOME
Secret tip for money lovers

https://t.co/Kuctf3zAir

#passive #income #money  #internet #euro #dollar #stock #exchange #currency #market #bitcoin #btc  #usa #germany #london #pm #man #woman #putin #europe #russia #china #president #moscow  #ukraine #hot https://t.co/jZ0OOutP5E",2022-06-23 06:21:53+00:00
160,GainMoneyFaster,"SMART PASSIVE INCOME
Secret tip for money lovers

https://t.co/CLU7gXSmt1

#passive #income #money  #internet #euro #dollar #stock #exchange #currency #market #bitcoin #btc  #usa #germany #london #pm #man #woman #putin #europe #russia #china #president #moscow  #ukraine #hot https://t.co/i3xMbIAAug",2022-06-23 06:21:37+00:00
161,BieVds,"RT @HerryNapit: Putin's brutal war: Thousands of civilians have been killed, Ukrainian towns reduced to rubble, millions of Ukrainians have…",2022-06-23 06:21:12+00:00
162,AbeW24679381,"RT @SilverDuke1984: Question EVERYTHING....!!!! 

#Putin #Ukraine https://t.co/lxYtTA3rE1",2022-06-23 06:20:33+00:00
163,RosieBrussel,"RT @ignis_fatum: 🚨Air raid alert sirens in all the towns and cities of the Kyiv region
Everyone there’s being asked to take cover and stay…",2022-06-23 06:13:30+00:00
164,kjoin94,RT @im2damnsexc: It is scary to see that Putin is deliberately blocking the supply of grain to the world. 50% of the World Food Program fal…,2022-06-23 06:11:27+00:00
165,_ahsanR,"RT @HerryNapit: Lysychansk. The father saw his son's body.

""Russian Peace"" congratulates on Father's Day💔

#Lysychansk #Ukraine #Ukraina #…",2022-06-23 06:10:59+00:00
166,UA_22_Ukraine,"🇷🇺 Putin: The mask is off. Europe 🇪🇺 is next

🇺🇦 #Ukraine #UkraineWar 
#UkraineArmy #russia
#russian #Putin #Putine #PutinWarCriminal 
https://t.co/6q3Ql9v8Y8",2022-06-23 06:09:24+00:00
167,C18502024Costa,RT @im2damnsexc: It is scary to see that Putin is deliberately blocking the supply of grain to the world. 50% of the World Food Program fal…,2022-06-23 06:08:53+00:00
168,educatorsmark15,RT @TheOliverStone: My thoughts on some potential #Neocon objectives. #Zelenskyy #Putin #Ukraine #Donbass #Russia #VictoriaNuland https://t…,2022-06-23 06:06:36+00:00
169,Mozzim24,RT @im2damnsexc: It is scary to see that Putin is deliberately blocking the supply of grain to the world. 50% of the World Food Program fal…,2022-06-23 06:06:26+00:00
170,MarcelloRuta,"@greg_price11 #Biden who tries to sell #USA  war to #Putin as a way to support #Europe  is funnier than his farting performances in royal social contexts. EU is going to be devastated by this war, which #Ukraine is fighting on behalf of USA, and Biden knows that very well.",2022-06-23 06:04:13+00:00
171,SRezasade,"Suppose we throw Turkey out of NATO and take Sweden and Finland in. 

 #Nato #ukraine #russianinvasion #russianaggression #russia #putinswar #putin #warcrimes",2022-06-23 06:04:10+00:00
172,paradigma85,RT @im2damnsexc: It is scary to see that Putin is deliberately blocking the supply of grain to the world. 50% of the World Food Program fal…,2022-06-23 06:03:41+00:00
173,RHarlique,RT @im2damnsexc: It is scary to see that Putin is deliberately blocking the supply of grain to the world. 50% of the World Food Program fal…,2022-06-23 06:03:33+00:00
174,Noval524,"RT @SilverDuke1984: Question EVERYTHING....!!!! 

#Putin #Ukraine https://t.co/lxYtTA3rE1",2022-06-23 06:03:20+00:00
175,Sneaker888,"RT @ignis_fatum: 🚨Air raid alert sirens in all the towns and cities of the Kyiv region
Everyone there’s being asked to take cover and stay…",2022-06-23 06:03:09+00:00
176,ignis_fatum,"🚨🚨🚨#BREAKING 
Air raid alert sirens in most of the regions of #Ukraine 
Everyone there’s being asked to take cover and stay sheltered till the all clear sounds
 #Russia #Putin",2022-06-23 06:02:46+00:00
177,VoskopoulosPhd,"More than 20 years ago
THE ECONOMIST
#Russia and the #USA Best of foes
#Biden #Putin #Ukraine #UkraineRussiaWar #Ουκρανια #Ουκρανία #NATO #UkraineWar #UkraineRussianWar #WarInUkraine #Ρωσια #Ρωσία #EuropeanUnion https://t.co/E063RD0XcT",2022-06-23 05:58:38+00:00
178,AsianaTimes,#Putin is back on the world stage with the #BRICS2022  Summit. This will be his first time attending a forum with the heads of major economies since launching an invasion of #Ukraine earlier this year. https://t.co/tLpwmLVtmj,2022-06-23 05:57:43+00:00
179,CrespiEnrico,Tony #Blair and Vladimir #Putin struck up an extraordinary bond in the early 2000s as #Russia engaged in a destructive military campaign in #Chechnya that was similar to its war on #Ukraine. https://t.co/syNxKJeatB,2022-06-23 05:57:27+00:00
180,kevin_cracknell,"RT @ignis_fatum: 🚨Air raid alert sirens in all the towns and cities of the Chernihiv, Sumy, Poltava, Cherkasy, Kropyvnyts'kyi, Dnipro, Zapo…",2022-06-23 05:56:49+00:00
181,Kritist_80,"@Thunderclap @mfirebrand1 @gatewaypundit And what will be the next step #putin will take, if the world just hands over #ukraine. I think you should be worried about attacks on the USA (eventually) in stead of worrying about gas prices. Where I live, a gallon gasoline is $9.",2022-06-23 05:55:08+00:00
182,Chrisentiae,"049 Anti-Putin war ePoster - June 2022.
...
EVIL PUTIN
#Ukraine #UkraineUnderAttaсk #UkraineRussiaWar #StandWithUkraine️ #Russia #Putin #ArrestPutin #Holodomor #Moskva #AntiChrist #Zadira https://t.co/CbGYKMu5ZW",2022-06-23 05:52:17+00:00
183,1002spvr,"Putin’s Global Ratings Drop to 20-Year Low – Pew

#Russia #Putin #Ukraine #UkraineRussiaWar https://t.co/6XLChOkw93",2022-06-23 05:49:59+00:00
184,Kritist_80,@Skeptisaurus1 @marlenesaltyC @JackPosobiec Yeah. #trump would probably give #ukraine to #putin. And any former Soviet state. And Europe. And Africa. And Asia. “Maga”. The world is laughing at Trump and also holding it’s breath for the chance Trump becomes president again. Except Putin.,2022-06-23 05:44:48+00:00
185,ritujay,Evgeny Buzhinsky: Putin Ally Threatens UK Will 'Cease to Exist' if Lithuania Standoff Triggers Nuclear World War 3 https://t.co/ahQTyYdvAs #Putin #PutinWarCriminal #PutinWarCrimes #RussiaUkraineWar #UkraineRussiaWar #Lithuania #EvgenyBuzhinsky #Ukraine #NATO #Russia #nuclearwar,2022-06-23 05:42:04+00:00
186,commonstoic,"RT @ignis_fatum: 🚨Air raid alert sirens in all the towns and cities of the Chernihiv, Sumy, Poltava, Cherkasy, Kropyvnyts'kyi, Dnipro, Zapo…",2022-06-23 05:41:47+00:00
187,ignis_fatum,"🚨Air raid alert sirens in all the towns and cities of the Chernihiv, Sumy, Poltava, Cherkasy, Kropyvnyts'kyi, Dnipro, Zaporizhya, Kharkivv regions
Everyone there’s being asked to take cover and stay sheltered till the all clear sounds 
#Ukraine #Russia #Putin",2022-06-23 05:41:23+00:00
188,joyfillednomads,RT @carolmswain: #Putin invaded #Ukraine that’s President Biden’s excuse for having wrecked the nation’s economy and it standing in the wor…,2022-06-23 05:40:47+00:00
189,johncla593,RT @carolmswain: #Putin invaded #Ukraine that’s President Biden’s excuse for having wrecked the nation’s economy and it standing in the wor…,2022-06-23 05:38:12+00:00
190,ignis_fatum,"🚨Air raid alert sirens in all the towns and cities of the Kyiv region
Everyone there’s being asked to take cover and stay sheltered till the all clear sounds 
#Ukraine #Russia #Putin",2022-06-23 05:35:18+00:00
191,Lapps100,"RT @ChrissieGrech: This is vital. Please don't delay sending proper help to #Ukraine, @POTUS, @OlafScholz, @EmmanuelMacron. If that mass mu…",2022-06-23 05:28:44+00:00
192,jazzaoxon,"RT @ChrissieGrech: This is vital. Please don't delay sending proper help to #Ukraine, @POTUS, @OlafScholz, @EmmanuelMacron. If that mass mu…",2022-06-23 05:26:42+00:00
193,CANEMNNJ,"RT @officejjsmart: Things are getting tight. Losing #Lugansk (#Luhansk), #Ukraine would represent the completion of one of #Putin’s  🇷🇺 ori…",2022-06-23 05:26:36+00:00
194,mhall55nine,"RT @HerryNapit: Ukraine war: Putin creates global food, fuel and financial crisis, push millions of people in Afghanistan, Lebanon, Myanmar…",2022-06-23 05:25:52+00:00
195,SanctionsAml,"Many claimed pre-#Ukraine #war that #sanctions had little material impact, as they often did not lead to ""regime change"". #Putin #Lavrov #Medvedev have all tried to downplay the financial impact of sanctions. Now the focus is on how effective the sanctions hit to #Russia will be. https://t.co/Hq12W2DHz7",2022-06-23 05:23:26+00:00
196,Jeremiah23044,RT @raging545: VIDEO of Ukrainian partisans destroying Russian military vehicles supposedly in the Russian occupied South of Ukraine.  #Ukr…,2022-06-23 05:20:41+00:00
197,AriAbdyli,"RT @WarAgainstPutin: Russian orcs dismantled and stole the biggest solar power station in #Ukraine, Tokmak Solar Energy. This is what Russi…",2022-06-23 05:18:07+00:00
198,Timothy75106034,"@nexta_tv Why do people keep saying the ""Donetsk Peoples Republic""?  That area is called #Ukraine!  Just because a bunch of #putin supporters keep repeating it thousands of times does not make it true.  It's the Donetsk region IN Ukraine.",2022-06-23 05:17:10+00:00
199,KarnaPetra,"RT @WarAgainstPutin: Russian orcs dismantled and stole the biggest solar power station in #Ukraine, Tokmak Solar Energy. This is what Russi…",2022-06-23 05:08:06+00:00
