,user,Tweet,Time
232,kjoin94,RT @im2damnsexc: It is scary to see that Putin is deliberately blocking the supply of grain to the world. 50% of the World Food Program fal…,2022-06-23 06:11:27+00:00
233,_ahsanR,"RT @HerryNapit: Lysychansk. The father saw his son's body.

""Russian Peace"" congratulates on Father's Day💔

#Lysychansk #Ukraine #Ukraina #…",2022-06-23 06:10:59+00:00
234,UA_22_Ukraine,"🇷🇺 Putin: The mask is off. Europe 🇪🇺 is next

🇺🇦 #Ukraine #UkraineWar 
#UkraineArmy #russia
#russian #Putin #Putine #PutinWarCriminal 
https://t.co/6q3Ql9v8Y8",2022-06-23 06:09:24+00:00
235,educatorsmark15,RT @TheOliverStone: My thoughts on some potential #Neocon objectives. #Zelenskyy #Putin #Ukraine #Donbass #Russia #VictoriaNuland https://t…,2022-06-23 06:06:36+00:00
236,Mozzim24,RT @im2damnsexc: It is scary to see that Putin is deliberately blocking the supply of grain to the world. 50% of the World Food Program fal…,2022-06-23 06:06:26+00:00
237,MarcelloRuta,"@greg_price11 #Biden who tries to sell #USA  war to #Putin as a way to support #Europe  is funnier than his farting performances in royal social contexts. EU is going to be devastated by this war, which #Ukraine is fighting on behalf of USA, and Biden knows that very well.",2022-06-23 06:04:13+00:00
238,SRezasade,"Suppose we throw Turkey out of NATO and take Sweden and Finland in. 

 #Nato #ukraine #russianinvasion #russianaggression #russia #putinswar #putin #warcrimes",2022-06-23 06:04:10+00:00
239,paradigma85,RT @im2damnsexc: It is scary to see that Putin is deliberately blocking the supply of grain to the world. 50% of the World Food Program fal…,2022-06-23 06:03:41+00:00
240,RHarlique,RT @im2damnsexc: It is scary to see that Putin is deliberately blocking the supply of grain to the world. 50% of the World Food Program fal…,2022-06-23 06:03:33+00:00
241,Noval524,"RT @SilverDuke1984: Question EVERYTHING....!!!! 

#Putin #Ukraine https://t.co/lxYtTA3rE1",2022-06-23 06:03:20+00:00
242,Sneaker888,"RT @ignis_fatum: 🚨Air raid alert sirens in all the towns and cities of the Kyiv region
Everyone there’s being asked to take cover and stay…",2022-06-23 06:03:09+00:00
243,ignis_fatum,"🚨🚨🚨#BREAKING 
Air raid alert sirens in most of the regions of #Ukraine 
Everyone there’s being asked to take cover and stay sheltered till the all clear sounds
 #Russia #Putin",2022-06-23 06:02:46+00:00
244,VoskopoulosPhd,"More than 20 years ago
THE ECONOMIST
#Russia and the #USA Best of foes
#Biden #Putin #Ukraine #UkraineRussiaWar #Ουκρανια #Ουκρανία #NATO #UkraineWar #UkraineRussianWar #WarInUkraine #Ρωσια #Ρωσία #EuropeanUnion https://t.co/E063RD0XcT",2022-06-23 05:58:38+00:00
245,AsianaTimes,#Putin is back on the world stage with the #BRICS2022  Summit. This will be his first time attending a forum with the heads of major economies since launching an invasion of #Ukraine earlier this year. https://t.co/tLpwmLVtmj,2022-06-23 05:57:43+00:00
246,CrespiEnrico,Tony #Blair and Vladimir #Putin struck up an extraordinary bond in the early 2000s as #Russia engaged in a destructive military campaign in #Chechnya that was similar to its war on #Ukraine. https://t.co/syNxKJeatB,2022-06-23 05:57:27+00:00
247,kevin_cracknell,"RT @ignis_fatum: 🚨Air raid alert sirens in all the towns and cities of the Chernihiv, Sumy, Poltava, Cherkasy, Kropyvnyts'kyi, Dnipro, Zapo…",2022-06-23 05:56:49+00:00
248,Kritist_80,"@Thunderclap @mfirebrand1 @gatewaypundit And what will be the next step #putin will take, if the world just hands over #ukraine. I think you should be worried about attacks on the USA (eventually) in stead of worrying about gas prices. Where I live, a gallon gasoline is $9.",2022-06-23 05:55:08+00:00
249,Chrisentiae,"049 Anti-Putin war ePoster - June 2022.
...
EVIL PUTIN
#Ukraine #UkraineUnderAttaсk #UkraineRussiaWar #StandWithUkraine️ #Russia #Putin #ArrestPutin #Holodomor #Moskva #AntiChrist #Zadira https://t.co/CbGYKMu5ZW",2022-06-23 05:52:17+00:00
250,1002spvr,"Putin’s Global Ratings Drop to 20-Year Low – Pew

#Russia #Putin #Ukraine #UkraineRussiaWar https://t.co/6XLChOkw93",2022-06-23 05:49:59+00:00
251,Kritist_80,@Skeptisaurus1 @marlenesaltyC @JackPosobiec Yeah. #trump would probably give #ukraine to #putin. And any former Soviet state. And Europe. And Africa. And Asia. “Maga”. The world is laughing at Trump and also holding it’s breath for the chance Trump becomes president again. Except Putin.,2022-06-23 05:44:48+00:00
252,ritujay,Evgeny Buzhinsky: Putin Ally Threatens UK Will 'Cease to Exist' if Lithuania Standoff Triggers Nuclear World War 3 https://t.co/ahQTyYdvAs #Putin #PutinWarCriminal #PutinWarCrimes #RussiaUkraineWar #UkraineRussiaWar #Lithuania #EvgenyBuzhinsky #Ukraine #NATO #Russia #nuclearwar,2022-06-23 05:42:04+00:00
253,commonstoic,"RT @ignis_fatum: 🚨Air raid alert sirens in all the towns and cities of the Chernihiv, Sumy, Poltava, Cherkasy, Kropyvnyts'kyi, Dnipro, Zapo…",2022-06-23 05:41:47+00:00
254,ignis_fatum,"🚨Air raid alert sirens in all the towns and cities of the Chernihiv, Sumy, Poltava, Cherkasy, Kropyvnyts'kyi, Dnipro, Zaporizhya, Kharkivv regions
Everyone there’s being asked to take cover and stay sheltered till the all clear sounds 
#Ukraine #Russia #Putin",2022-06-23 05:41:23+00:00
255,joyfillednomads,RT @carolmswain: #Putin invaded #Ukraine that’s President Biden’s excuse for having wrecked the nation’s economy and it standing in the wor…,2022-06-23 05:40:47+00:00
256,johncla593,RT @carolmswain: #Putin invaded #Ukraine that’s President Biden’s excuse for having wrecked the nation’s economy and it standing in the wor…,2022-06-23 05:38:12+00:00
257,ignis_fatum,"🚨Air raid alert sirens in all the towns and cities of the Kyiv region
Everyone there’s being asked to take cover and stay sheltered till the all clear sounds 
#Ukraine #Russia #Putin",2022-06-23 05:35:18+00:00
258,Lapps100,"RT @ChrissieGrech: This is vital. Please don't delay sending proper help to #Ukraine, @POTUS, @OlafScholz, @EmmanuelMacron. If that mass mu…",2022-06-23 05:28:44+00:00
259,jazzaoxon,"RT @ChrissieGrech: This is vital. Please don't delay sending proper help to #Ukraine, @POTUS, @OlafScholz, @EmmanuelMacron. If that mass mu…",2022-06-23 05:26:42+00:00
260,CANEMNNJ,"RT @officejjsmart: Things are getting tight. Losing #Lugansk (#Luhansk), #Ukraine would represent the completion of one of #Putin’s  🇷🇺 ori…",2022-06-23 05:26:36+00:00
261,mhall55nine,"RT @HerryNapit: Ukraine war: Putin creates global food, fuel and financial crisis, push millions of people in Afghanistan, Lebanon, Myanmar…",2022-06-23 05:25:52+00:00
262,SanctionsAml,"Many claimed pre-#Ukraine #war that #sanctions had little material impact, as they often did not lead to ""regime change"". #Putin #Lavrov #Medvedev have all tried to downplay the financial impact of sanctions. Now the focus is on how effective the sanctions hit to #Russia will be. https://t.co/Hq12W2DHz7",2022-06-23 05:23:26+00:00
263,Jeremiah23044,RT @raging545: VIDEO of Ukrainian partisans destroying Russian military vehicles supposedly in the Russian occupied South of Ukraine.  #Ukr…,2022-06-23 05:20:41+00:00
264,AriAbdyli,"RT @WarAgainstPutin: Russian orcs dismantled and stole the biggest solar power station in #Ukraine, Tokmak Solar Energy. This is what Russi…",2022-06-23 05:18:07+00:00
265,Timothy75106034,"@nexta_tv Why do people keep saying the ""Donetsk Peoples Republic""?  That area is called #Ukraine!  Just because a bunch of #putin supporters keep repeating it thousands of times does not make it true.  It's the Donetsk region IN Ukraine.",2022-06-23 05:17:10+00:00
266,KarnaPetra,"RT @WarAgainstPutin: Russian orcs dismantled and stole the biggest solar power station in #Ukraine, Tokmak Solar Energy. This is what Russi…",2022-06-23 05:08:06+00:00
267,KathySchanding,RT @carolmswain: #Putin invaded #Ukraine that’s President Biden’s excuse for having wrecked the nation’s economy and it standing in the wor…,2022-06-23 05:05:21+00:00
268,eumenades,"“An ordinary Ukrainian farmer who could take his tractor and close off a road to Russian tanks, an ordinary woman who would go out and stop armoured vehicles with her bare hands... Those are the people I look up to,” Zelensky said, via an interpreter. #russia #putin #ukraine https://t.co/0Eob8EUzVC",2022-06-23 05:03:53+00:00
269,Joep121Jo,RT @carolmswain: #Putin invaded #Ukraine that’s President Biden’s excuse for having wrecked the nation’s economy and it standing in the wor…,2022-06-23 05:01:50+00:00
270,Darwin1800,RT @HAvanHeerden: #Russian #riotpolice already arrested 8000 peacefully demonstrating Russians who were protesting against #Putin’s #invasi…,2022-06-23 05:01:11+00:00
271,thenewsdrum,"#RussiaUkraineWar: #Russia’s #Ukraine invasion won’t be over soon – and #Putin is counting on the West’s short attention span

https://t.co/TGJ2zk1a7Q #UkraineRussianWar #RussiaUkraineConflict #VladimirPutin #VolodymyrZelensky #NATO #UnitedNations #USA #Germany #France #UK",2022-06-23 05:00:21+00:00
272,GroguSzklanka,"RT @WarAgainstPutin: Russian orcs dismantled and stole the biggest solar power station in #Ukraine, Tokmak Solar Energy. This is what Russi…",2022-06-23 04:59:19+00:00
273,eumenades,"Ukrainian President Volodymyr Zelensky said on Wednesday his role models were ordinary Ukrainians who resisted invading Russian forces and he compared Russia to the fictional arch-villain Lord Voldemort in the Harry Potter books. Source, UK Independent. @russia #putin #ukraine https://t.co/XpTZLSO3qW",2022-06-23 04:59:07+00:00
274,hisoka_lord,"🇺🇦 Ukraine is when volunteers take a rocket launcher from a downed russian Ka-52 helicopter and install it on a Mitsubishi L200.

#Ukraine #UkraineRussia #RussianUkrainianWar #Russia #WarInUkraine #Putin #PutinHitler #UkraineInvasion https://t.co/AP9k7yEZFO",2022-06-23 04:57:28+00:00
275,ShyFallenAngel1,"RT @ma000111: Thoes who wish ill on Russian hero @KremlinRussia_E  #Putin take it to grave  , this is the guy ,singing bird McCain who was…",2022-06-23 04:56:32+00:00
276,pru_eu,"RT @ChrissieGrech: This is vital. Please don't delay sending proper help to #Ukraine, @POTUS, @OlafScholz, @EmmanuelMacron. If that mass mu…",2022-06-23 04:53:36+00:00
277,JamesShallcros3,"RT @WarAgainstPutin: Russian orcs dismantled and stole the biggest solar power station in #Ukraine, Tokmak Solar Energy. This is what Russi…",2022-06-23 04:47:02+00:00
278,MortonCarol,"RT @ChrissieGrech: This is vital. Please don't delay sending proper help to #Ukraine, @POTUS, @OlafScholz, @EmmanuelMacron. If that mass mu…",2022-06-23 04:43:02+00:00
279,NetchillN,"#Russia using #EU's 'russophobic' sanctions as pretext to send marine to #Norwegian island #Svalbard populated with #Russian settlers, ready to annex.

#Rusia #Ukraine #Ukraina #NATO #Putin #Lavrov #USA #Biden #China #India #Pakistan #Lithuania #Kalinigrad #Venezuela #Algeria",2022-06-23 04:41:46+00:00
280,alfredefedofo,"RT @bloomsbury1918: UN big supporters of US because it is the biggest financier, Canada UK, EU say #Ukraine is having a very bad time ....…",2022-06-23 04:40:54+00:00
281,darkpoltweeter,"As #BorisJohnson  and #Biden have approval figures in the low 30% region, #Putin has the highest approval ratings in #Russia for a long time. Explain that one &gt; https://t.co/eESoWwcaib #Ukraine #EU #Kalingrad",2022-06-23 04:40:23+00:00
282,SoulSurvivor60,"#Ukraine ambassador #AndriijMelnyk to #Spiegel: ""#Putin is like a symbiosis of #Hitler &amp; #Stalin.""
 The international Bolshevik fascist play the Hitler card while they wage war against humanity😅😅😅😅 https://t.co/RF9nJdHzEU",2022-06-23 04:38:20+00:00
283,Ayei_Eloheichem,"RT @KyleWOrton: ""Holding #Russia accountable for [#Putin's] war of aggression"" is strange way to phrase things, since it signals an objecti…",2022-06-23 04:38:07+00:00
284,amdalvord,"RT @WarAgainstPutin: Russian orcs dismantled and stole the biggest solar power station in #Ukraine, Tokmak Solar Energy. This is what Russi…",2022-06-23 04:35:31+00:00
285,podvolochysk,@MikeLoychik Are we ignoring #Russian war against &amp; war crimes in #Ukraine &amp; use of energy as a global weapon of war? Do we just give #Putin and (already) heavily subsidized corporate energy titans a free pass?,2022-06-23 04:33:24+00:00
286,KyleWOrton,"""Holding #Russia accountable for [#Putin's] war of aggression"" is strange way to phrase things, since it signals an objective somewhere below helping #Ukraine win this war - the only actual way of bringing accountability for what Moscow has done. https://t.co/BTgvC8WFwg",2022-06-23 04:33:11+00:00
287,majorityrules69,"RT @officejjsmart: Things are getting tight. Losing #Lugansk (#Luhansk), #Ukraine would represent the completion of one of #Putin’s  🇷🇺 ori…",2022-06-23 04:28:43+00:00
288,nagystephen1,Glad to read some sensible writing on the potential implications of #putin’s invasion of #Ukraine for the #IndoPacific https://t.co/DBqFug5mQH,2022-06-23 04:27:20+00:00
289,jotcd,"RT @ChrissieGrech: This is vital. Please don't delay sending proper help to #Ukraine, @POTUS, @OlafScholz, @EmmanuelMacron. If that mass mu…",2022-06-23 04:24:59+00:00
290,ChrissieGrech,"This is vital. Please don't delay sending proper help to #Ukraine, @POTUS, @OlafScholz, @EmmanuelMacron. If that mass murderer, #Putin wins and spreads his vile fascism everywhere, this is on you. As for you, @BorisJohnson, have you sanctioned every one of your oligarch chums? https://t.co/xI1x9xhlxv",2022-06-23 04:24:45+00:00
291,danamerigo,"RT @Ofir_Hirsh_Art: Do heroes go to heaven?
Oil on canvas, created by Ofir Hirsh under the Vitaly identity in 2022.⁠
#ofirhirsh #vitaly #uk…",2022-06-23 04:23:58+00:00
292,don_imba,RT @raging545: IMAGE from Moscow outside the US Enbassy of Russia changing the name of the street in front the Enbassy to “Donetsk People’s…,2022-06-23 04:23:36+00:00
293,DarcRainbo,I recorded this when #putin invaded #ukraine. The #sadness is immeasurable. #nft #opensea https://t.co/zw5NRuEStl via @opensea,2022-06-23 04:22:07+00:00
294,LCypher118,RT @WarAgainstPutin: Evil #Russia keeps destroying civilian infrastructure of #Ukraine. #Putin is new #Hitler. #ArmUkraineNow https://t.co/…,2022-06-23 04:17:19+00:00
295,golgibody2000,"#Macron licking #Putin anus has cost you dearly
@EmmanuelMacron 
Hope stupid @Bundeskanzler learns from your mistake
#France 
#Germany 
#Ukraine 
#StandWithUkraine 
#StandUpForUkraine 
#UkraineRussia 

https://t.co/woaJQXlGZ6",2022-06-23 04:13:14+00:00
296,podvolochysk,@MarshaBlackburn #Russian invasion of #Ukraine &amp; energy policy = weapons of war &amp; war crimes. US gas still lower than in almost all developed nations. Shifting blame from #Putin to Biden gives Putin a free pass. https://t.co/jqBY1RZvV0,2022-06-23 04:09:38+00:00
297,golgibody2000,"#Macron licking #putin ass cost you dearly.
Stop living in #Putin rectum
@EmmanuelMacron 
#Ukraine 
#StandWithUkraine 
#StandUpForUkraine 
https://t.co/woaJQXlGZ6",2022-06-23 04:09:14+00:00
298,ritujay,Putin Threatens Satan II Nuclear Missile Could be Deployed in Months That Could Wipe Out UK https://t.co/5AR3jQcg0y #RussianUkrainianWar #Ukraine #Russia #Putin #PutinWarCrimes #SatanII #nuclearenergy #Sarmat #UkraineRussiaWar #RussianArmy #UkraineCrisis #NATO #UkraineRussia,2022-06-23 04:08:13+00:00
299,GRiJ74,"RT @pacobaca: A point of view.

#Putin #PutinWarCrimes #Ukraine #UkraineInvasion #UkraineRussiaWar @UKRinMEX @OkDramaretska 
#USA @NatCarto…",2022-06-23 04:06:39+00:00
300,Zide4CD13,"@RepMTG Meanwhile in reality, his Bloatedness was practically prostrating himself before #Putin in #Helsinki and that was before trying to shakedown #Zelenskyy and #Ukraine to try to steal the election you eventually supported an insurrection to overturn.",2022-06-23 04:05:17+00:00
301,pacobaca,"A point of view...

#Putin #PutinWarCrimes #Ukraine #UkraineInvasion #UkraineRussiaWar @UKRinMEX @OkDramaretska
#USA @NatCartoonSoc @AAEC_Cartoonist
@cartoonmovement @FranceCartoons @globalcartoons @iq_humor @toonsmag @Cartoons4Change #economy #Congress #NATO #newspapers #Biden https://t.co/3AvF8Z9YL5",2022-06-23 04:01:56+00:00
302,golgibody2000,"@Bundeskanzler speaks with many tongues
@Bundeskanzler loves #Putin 
#Ukraine 
#StandWithUkraine 
#StandUpForUkraine 

He has more faces than the town hall clock https://t.co/T2A3OWNwJ5",2022-06-23 04:01:24+00:00
303,pacobaca,"A point of view.

#Putin #PutinWarCrimes #Ukraine #UkraineInvasion #UkraineRussiaWar @UKRinMEX @OkDramaretska 
#USA @NatCartoonSoc @AAEC_Cartoonist @cartoonmovement @FranceCartoons @globalcartoons @iq_humor @toonsmag  @Cartoons4Change #economy #Congress #NATO #newspapers #Biden https://t.co/11SwT4wHEt",2022-06-23 03:54:48+00:00
304,ChyMik,"Russia-Ukraine Cartoons 

Left to right by:

Patrick Chappatte, Dave Whamond, Arendt van Dam, Osama Hajjaj

#cartoons #Russia
#Ukraine #Putin https://t.co/KIvtegmuEe",2022-06-23 03:49:04+00:00
305,otfyxXWzpwdfTra,"#Russia Soldiers, cowards #Putin Don't obey!
Throw away your weapons and go home!
And eat a hot dinner with the whole family.
Stay close to your family and lover who are worried about you.
The protagonists of Russia are you and your family. Not putin
#Ukraine #NoWar #StopWar https://t.co/M3RCoS2RVx",2022-06-23 03:44:45+00:00
306,RobsBunker,RT @UxbEconomist07: Quick reminder of US #Inflation path approaching #Ukraine War. Some r asking why Joe #Biden is a able to blame #Putin &amp;…,2022-06-23 03:43:37+00:00
307,jimezz66,"RT @The99Percenter: Many Russian Cyberattacks Failed in First Months of Ukraine War, Study Says https://t.co/Nhvd9rMlPr

#StandWithUkraine…",2022-06-23 03:39:47+00:00
308,chrisdavisLens,"the hopes of #ukraine joining @NATO 

https://t.co/TqLF8oShrJ #russia #putin #foreignaffairs #foreignpolicy https://t.co/fqB7091sQp",2022-06-23 03:39:05+00:00
309,The99Percenter,"Many Russian Cyberattacks Failed in First Months of Ukraine War, Study Says https://t.co/Nhvd9rMlPr

#StandWithUkraine #DefeatPutin #OverthrowPutin #Ukraine #Russia #Putin #WarCrimes #PutinsPuppets #VolodymyrZelensky",2022-06-23 03:36:03+00:00
310,RFomenok,RT @raging545: VIDEO from Russia occupied Makiivka of a large fire at an ammo depot after being hit by Ukrainian fire.#Ukraine #Russia #Put…,2022-06-23 03:35:45+00:00
311,20PEACE22media,@lesiavasylenko @EMERGENCYPILL To share #StandWithUkraine #RussiaUkraineWar #Donbass #Kherson #Kharkiv #Ukraine #Russia #Severodonetsk #UkraineRussiaWar #UkrainianArmy #Zelensky #Putin #VladimirPutin https://t.co/m6crSPkyNR,2022-06-23 03:34:43+00:00
312,AngelFRAN53,"RT @TheLCPR: @TheLCPR looks at President #Biden's recent #nuclear posturing against #Putin through the lens of #ColdWar #history:
https://t…",2022-06-23 03:34:42+00:00
313,mantsebi,"So apparently the Ukrainian defenders in the Azot plant have started evacuating themselves to the Russian camp. 
Azovstal 2.0 

Case in point for a puppet leader. Use your brave young men as canon fodder to fight someone’s agenda. 

The war is lost. 

#Ukraine #Putin",2022-06-23 03:34:26+00:00
314,Imiguel78,"RT @officejjsmart: Things are getting tight. Losing #Lugansk (#Luhansk), #Ukraine would represent the completion of one of #Putin’s  🇷🇺 ori…",2022-06-23 03:33:37+00:00
315,standtallnroar,When Hollywood gets involved you know it’s part of the agenda. Next Miley Cyrus will be twerking on Zelensky’s desk 🤣🤣🤣 #USA #UK #EU #Britain #auspol #Ukraine #Putin #Biden #germany #BreakingNews #Hollywood #Zelensky #News #America https://t.co/9shgQ8Ivdc,2022-06-23 03:32:55+00:00
316,thankyou_nurses,"RT @officejjsmart: Things are getting tight. Losing #Lugansk (#Luhansk), #Ukraine would represent the completion of one of #Putin’s  🇷🇺 ori…",2022-06-23 03:31:24+00:00
317,VoiceAmVariety,Explain the consequences for their mutual relations and cooperation within the international arena. https://t.co/eVwam1NeeX #podcast #voiceamerica #greatreset #nato #bombing #russia #putin #usa #ukraine #kosovo #sebia #afghanistan #libya #syria #airstrikes,2022-06-23 03:30:08+00:00
318,kurikara2,"RT @officejjsmart: Things are getting tight. Losing #Lugansk (#Luhansk), #Ukraine would represent the completion of one of #Putin’s  🇷🇺 ori…",2022-06-23 03:26:48+00:00
319,Lanna20005,RT @raging545: VIDEO of Ukrainian partisans destroying Russian military vehicles supposedly in the Russian occupied South of Ukraine.  #Ukr…,2022-06-23 03:25:52+00:00
320,Breaking24_7,RT @standtallnroar: Nothing to see here… It’s the “new normal” that sudden death in athletics increased by 420% in 2021 after the Covid vac…,2022-06-23 03:23:20+00:00
321,standtallnroar,Nothing to see here… It’s the “new normal” that sudden death in athletics increased by 420% in 2021 after the Covid vaccine rollout 🤔 👇👇👇 #USA #UK #EU #Britain #auspol #Ukraine #putin #biden #Europe #BreakingNews #News #Breaking #Covid #Vaccine #ElonMusk https://t.co/FYsEGrRsFm,2022-06-23 03:22:15+00:00
322,BBGun2020,"RT @SilverDuke1984: Question EVERYTHING....!!!! 

#Putin #Ukraine https://t.co/lxYtTA3rE1",2022-06-23 03:18:43+00:00
323,lapunisher666,RT @jasrand8: @Whizperuh So now that the #Russian atrocities  are surpassing the Nazis will it be okay by Russian standards to invade #Russ…,2022-06-23 03:16:35+00:00
324,lapunisher666,"RT @Whizperuh: #Russia is detaining, capturing, torturing, executing foreign fighters and nationals? I’d say it’s time to go after #Russian…",2022-06-23 03:16:02+00:00
325,KathiCupidsmom,RT @UxbEconomist07: Quick reminder of US #Inflation path approaching #Ukraine War. Some r asking why Joe #Biden is a able to blame #Putin &amp;…,2022-06-23 03:15:46+00:00
326,PFComCon,"Nikkei Asia - #Indonesia's Widodo to visit #Zelenskyy and #Putin

Indonesian President Joko #Widodo will fly to #Ukraine and #Russia to meet with each country's respective leader later this month, Indonesia's FM confirmed. #UkraineRussiaWar #G20

https://t.co/LUk6hsans0",2022-06-23 03:14:02+00:00
327,Angie77023115,"RT @WarAgainstPutin: Russian orcs dismantled and stole the biggest solar power station in #Ukraine, Tokmak Solar Energy. This is what Russi…",2022-06-23 03:13:14+00:00
328,SandraKathleen4,RT @UxbEconomist07: Quick reminder of US #Inflation path approaching #Ukraine War. Some r asking why Joe #Biden is a able to blame #Putin &amp;…,2022-06-23 03:12:32+00:00
329,ottawafamtree,"#Russia #Ukraine
Experts say there are mounting signs that the #Kremlin is purging its top #generals in #UkraineWar, the latest hint of deep dysfunction in #Putin's army 

https://t.co/PxVlkgo6gd",2022-06-23 03:10:25+00:00
330,JGaddis59,RT @carolmswain: #Putin invaded #Ukraine that’s President Biden’s excuse for having wrecked the nation’s economy and it standing in the wor…,2022-06-23 03:10:10+00:00
331,FaizAfridi398,"""Ukraine has lost the war."" Virginia States Senator and retired USMC Officer, Richard Black.

#RussianUkrainianWar #WarInUkraine #Putin #Ukraine #Russian https://t.co/51PfUW8r98",2022-06-23 03:09:27+00:00
332,squirrelkestrel,"RT @WarAgainstPutin: Russian orcs dismantled and stole the biggest solar power station in #Ukraine, Tokmak Solar Energy. This is what Russi…",2022-06-23 03:09:22+00:00
333,WilhelmOrmstein,"Sounds about right 😘

#Russia #Ukraine #Putin #UkraineWar #Zelensky #inflation #ukrainerussiawar #russiaukrainewar #NATO 

https://t.co/qMCASd6iL1",2022-06-23 03:06:56+00:00
334,JJohnson2u,RT @raging545: VIDEO from Belarus of a new batch of Russian S-300 missile launchers was brought in tonight from Pskov in Russia &amp; arrived a…,2022-06-23 03:04:44+00:00
335,JJohnson2u,RT @raging545: IMAGE claimed by Russian accounts of a supposed NLAW warhead that failed to detonate in Eastern Ukraine.Ukrainian forces hav…,2022-06-23 03:04:34+00:00
336,cartercode7,"RT @vanderschlong: Dear dumb ass @joebiden:
Most SANE Americans don't GAF about you using #Ukraine to launder money... By the way, it isn't…",2022-06-23 03:04:11+00:00
337,JohnMandas1,"RT @vanderschlong: Dear dumb ass @joebiden:
Most SANE Americans don't GAF about you using #Ukraine to launder money... By the way, it isn't…",2022-06-23 03:03:30+00:00
338,JJohnson2u,RT @raging545: VIDEO from Russia occupied Makiivka of a large fire at an ammo depot after being hit by Ukrainian fire.#Ukraine #Russia #Put…,2022-06-23 03:03:14+00:00
339,JJohnson2u,RT @raging545: VIDEO of Ukrainian partisans destroying Russian military vehicles supposedly in the Russian occupied South of Ukraine.  #Ukr…,2022-06-23 03:03:07+00:00
340,AlcairoCrystal,"RT @WarAgainstPutin: Russian orcs dismantled and stole the biggest solar power station in #Ukraine, Tokmak Solar Energy. This is what Russi…",2022-06-23 03:00:11+00:00
341,DigungBr,RT @carolmswain: #Putin invaded #Ukraine that’s President Biden’s excuse for having wrecked the nation’s economy and it standing in the wor…,2022-06-23 02:53:37+00:00
342,MichaelOngRisk,Russia’s Ukraine invasion won’t be over soon – and Putin is counting on the West’s short attention span - How long can the U.S. continue to play this game ??? https://t.co/qbNLoA0MNF  @ConversationEDU #Russia #Ukraine #invasion #SupportUkraine #Putin #USA #military #NATO #Europe,2022-06-23 02:52:12+00:00
343,pamemar1,"RT @WilhelmOrmstein: 🔥❗Speech by US Colonel &amp; former Virginia Senator,  Richard H. Black.

👉 Bookmark &amp; Share 👈❗

◾️ Ukraine it's almost ou…",2022-06-23 02:51:32+00:00
344,CynthJonesFNM,"RT @SilverDuke1984: Question EVERYTHING....!!!! 

#Putin #Ukraine https://t.co/lxYtTA3rE1",2022-06-23 02:51:30+00:00
345,DaGodfather59,"RT @officejjsmart: Things are getting tight. Losing #Lugansk (#Luhansk), #Ukraine would represent the completion of one of #Putin’s  🇷🇺 ori…",2022-06-23 02:48:55+00:00
346,PACPatriot,RT @UxbEconomist07: Quick reminder of US #Inflation path approaching #Ukraine War. Some r asking why Joe #Biden is a able to blame #Putin &amp;…,2022-06-23 02:46:32+00:00
347,officejjsmart,"Things are getting tight. Losing #Lugansk (#Luhansk), #Ukraine would represent the completion of one of #Putin’s  🇷🇺 originally stated goals in invading #Ukraine. PUTIN MUST BE STOPPED. https://t.co/uWck3OoXSg",2022-06-23 02:45:24+00:00
348,StuartJHooper,Is the tension between #China &amp; #Taiwan ready to boil over and repeat like #Russia's invasion of #Ukraine?! Maybe. This gives us two serious flashpoints for #WorldWar3! The only winner: military industrial complex. https://t.co/cO2rfnFw7L #UkraineWar #RussianUkrainianWar #Putin,2022-06-23 02:45:20+00:00
349,suevisa,RT @The99Percenter: US says a Russian 'disinformation campaign' is blaming the West for the food crisis as Russia faces accusations of bloc…,2022-06-23 02:36:50+00:00
350,KenWalkerQB,"It is time to quit pussy footing around #Putin.  The #EU and #NATO must tell him now that he has started #WW3 and that if he does not withdraw from #Ukraine within 7 days, Russia will be annihilated.",2022-06-23 02:34:38+00:00
351,pjavali19,"I think the moment Ukriane became part of Europe. There will be beginning of nuclear war. Putin's can't be taken for granted.
#RussianUkrainianWar 
#Ukraine 
#Russia 
#Putin",2022-06-23 02:33:03+00:00
352,PastorMikeDyal,@IngrahamAngle couldn’t be more WRONG on #Ukraine tonight if she tried. She’s just like @TuckerCarlson “Rootin 4 #Putin” in #WW3 #WorldWar3. Even @seanhannity I fear has taken this position. This isn’t what #AmericaFirst means. What if we did not resist #Hitler or defend #Kuwait? https://t.co/DbMdzAPglF,2022-06-23 02:25:58+00:00
353,The99Percenter,"US says a Russian 'disinformation campaign' is blaming the West for the food crisis as Russia faces accusations of blocking Ukrainian grain exports https://t.co/Yk3nVzq5PI

#StandWithUkraine #DefeatPutin #OverthrowPutin #Ukraine #Russia #Putin #WarCrimes #PutinsPuppets #Volodym…",2022-06-23 02:24:02+00:00
354,mjcaswell,RT @ActionTime: #RussianLosses Are HUGE: #Russian momentum in #Ukraine Could SLOW as #Russia Exhausts Resources #StopPutinNow #PutinsWarCri…,2022-06-23 02:21:17+00:00
355,ActionTime,#RussianLosses Are HUGE: #Russian momentum in #Ukraine Could SLOW as #Russia Exhausts Resources #StopPutinNow #PutinsWarCrimes #StopRussianAggression #Putin #StopRussiaNOW #Russians #PutinisaWarCriminal #RussiaUkraineWar #StopPutin #StopRussia #UkraineWar https://t.co/BW80EbXxhw,2022-06-23 02:20:59+00:00
