,user,Tweet,Time
2293,laprogessive,2022-06-18 18:38:08+00:00,"RT @DickandSharon: How Should the USA Support Ukraine? • https://t.co/MgbpPmjlHA

Peace and an end to the nightmarish Ukrainian horrors can…"
2294,hollywoodprogre,2022-06-18 18:38:04+00:00,"RT @DickandSharon: How Should the USA Support Ukraine? • https://t.co/MgbpPmjlHA

Peace and an end to the nightmarish Ukrainian horrors can…"
2295,DickandSharon,2022-06-18 18:38:01+00:00,"RT @DickandSharon: How Should the USA Support Ukraine? • https://t.co/MgbpPmjlHA

Peace and an end to the nightmarish Ukrainian horrors can…"
2296,ato_tours,2022-06-18 18:34:52+00:00,"Just to be clear, we @ato_tours stand with Ukraine! Go fuck yourself Putin, you bastard! 

#Ukraine #Putin #DroppedDead"
2297,__Dissacrante__,2022-06-18 18:34:15+00:00,"RT @Matt_VanDyke: Live from Donbas in Ukraine where my organization Sons of Liberty International (SOLI) trains Ukrainians to fight, speaki…"
2298,buk113,2022-06-18 18:32:42+00:00,"RT @Matt_VanDyke: A riddle I heard here in Ukraine:

A Russian rifleman, tanker, and pilot are returning from the frontline.

Who is drivin…"
2299,DiscourseDr,2022-06-18 18:32:17+00:00,"RT @DickandSharon: How Should the USA Support Ukraine? • https://t.co/MgbpPmjlHA

Peace and an end to the nightmarish Ukrainian horrors can…"
2300,ifyesthenwhy,2022-06-18 18:29:19+00:00,"RT @Matt_VanDyke: Live from Donbas in Ukraine where my organization Sons of Liberty International (SOLI) trains Ukrainians to fight, speaki…"
2301,nikkor_f64,2022-06-18 18:29:04+00:00,"RT @charlesadler: Worldwide inflation is so much about Oil's impact on the global economy. By the way, Crude Oil was at $90 before #Putin's…"
2302,AmandalikesRick,2022-06-18 18:26:36+00:00,"Don't Let #Putin Come to G20 Leaders Meeting!!! Why that Evil Psychopath has been invited is way beyond Humanity &amp; Common Sense!!!! He's Not a Leader, He's a Destroyer!!! Please Sign &amp; RT this #Petition 🌍 Thank You ❤️ 
https://t.co/R6RMwQOJ7Z via @UKChange #G20 #Russia #Ukraine"
2303,billm9,2022-06-18 18:26:33+00:00,"RT @DickandSharon: How Should the USA Support Ukraine? • https://t.co/MgbpPmjlHA

Peace and an end to the nightmarish Ukrainian horrors can…"
2304,DickandSharon,2022-06-18 18:25:51+00:00,"How Should the USA Support Ukraine? • https://t.co/MgbpPmjlHA

Peace and an end to the nightmarish Ukrainian horrors can only come when the Ukrainian government and Putin agree to negotiate. #ukraine #putin #valensky https://t.co/U2R53QjY1W"
2305,SpecGhost,2022-06-18 18:25:06+00:00,"RT @SpecGhost: #Ukraine will soon have more
Russian military equipment
than #Russia... #PutinAtWar 
#StandWithUkraine #Putin https://t.co/B…"
2306,_Thirunarayan1,2022-06-18 18:24:40+00:00,"Naomi Osaka withdraws from Wimbledon due to Achilles injury https://t.co/YDUmZYtpuZ
#Biden #CNN #India #World #saudi #twitter #Movie #BB #Breaking #StrongerTogether #Vote #News #China #USA #UK #Russia #Ukraine #WW3 #Putin #Sweden"
2307,SHTappe,2022-06-18 18:23:55+00:00,RT @InRodWeTrustMTL: India always looks out for #India. If that means buying oil from a war criminal like #Putin or nuclear secrets from No…
2308,4freereign,2022-06-18 18:21:19+00:00,"RT @5thSu: #Zelensky : #Putin is destroying #Ukraine !
Western MSM : Putin did it...... https://t.co/JhOpeEXCSy"
2309,DennisKoch10,2022-06-18 18:21:06+00:00,"#Putin #Ukraine #Sanctions

Putin says 'economic blitzkrieg' has failed in anti-West rant | @dwnews https://t.co/9CUPFftcbp"
2310,Marcell68187345,2022-06-18 18:20:09+00:00,"RT @Matt_VanDyke: Live from Donbas in Ukraine where my organization Sons of Liberty International (SOLI) trains Ukrainians to fight, speaki…"
2311,ArtPrints2,2022-06-18 18:19:43+00:00,The Circle of Life : Cardwell Higgins :  Art Deco Print Suitable for Framing https://t.co/1SW52c9b8k #eBay via @eBay #COVID #UKRAINE #RUSSIA #VACCINE #NWO #BIDEN #TRUMP #MUSIC #PUTIN #INFLATION #GAMING #CANADA #MONKEYPOX #CONSPIRACY #COMEDY #ANIME #CHINA #PANDEMIC #FREEDOM
2312,salah_shoaib,2022-06-18 18:17:40+00:00,"#HunterBiden secrets exposed
https://t.co/oZq9tORhpt
#Putin #Russia #Ukraine #Ukrainian #sanctions #Biden #BidenIsAFailure #BidenGasCrisis #BidenDestroysAmerica"
2313,DanDalaiFreeman,2022-06-18 18:15:56+00:00,"RT @Matt_VanDyke: Live from Donbas in Ukraine where my organization Sons of Liberty International (SOLI) trains Ukrainians to fight, speaki…"
2314,quiltthewalls,2022-06-18 18:15:40+00:00,"RT @ignis_fatum: 🛑🛑🛑Reports of explosions in Mykolayiv
#Ukraine #russia #putin https://t.co/TXYiGT1jIr"
2315,Cristinamarie62,2022-06-18 18:15:19+00:00,"RT @ignis_fatum: 🛑🛑🛑The explosions in the Dnipro region 
#Ukraine #russia #putin https://t.co/AFgoKShQ70"
2316,_Slik_X,2022-06-18 18:14:55+00:00,"""The creation of threats to the #Russia in #Ukraine is comparable to if Russia was creating an anti-USA foothold in Mexico."" - #Putin"
2317,5rt67,2022-06-18 18:13:59+00:00,"RT @_Thirunarayan1: CDC advisers vote to recommend Covid-19 vaccines for children as young as 6 months https://t.co/wwR52AcG9I
#Biden #CNN…"
2318,5rt67,2022-06-18 18:13:59+00:00,"RT @_Thirunarayan1: For the first time, a sea turtle has laid its eggs on this Texas beach https://t.co/KphrG3uFmn
#Biden #CNN #India #Worl…"
2319,5rt67,2022-06-18 18:13:58+00:00,"RT @_Thirunarayan1: VHS copy of 'Back to the Future' sells for $75,000, setting a new auction record https://t.co/9OvtkuZpaP
#Biden #CNN #I…"
2320,Bassaces1,2022-06-18 18:12:29+00:00,"RT @KyleWOrton: .@USTreasury sanctioned Stanislav Shevchuk (based in Europe) and Alexander Zhuchkovsky (in Russia), two operatives of the f…"
2321,PeterGustav10,2022-06-18 18:12:25+00:00,"@MaxMillerOH Trumper,
Your next tweet should be about supporting KGB #Putin invading #Ukraine 
Just like your treasonous Daddy.
Shame on you!
#Ohio 
Traitor #DonaldTrump 
👊😡👊 https://t.co/jKcM3Zb4LD"
2322,7thHeaven2022,2022-06-18 18:11:59+00:00,"RT @RitaCosby: Tonight on @77WABCradio: Stunning new #border numbers as illegal crossings hit an all-time high. Plus, three Americans are n…"
2323,jo_USA_,2022-06-18 18:11:44+00:00,"RT @RitaCosby: Tonight on @77WABCradio: Stunning new #border numbers as illegal crossings hit an all-time high. Plus, three Americans are n…"
2324,rdrhwke,2022-06-18 18:11:34+00:00,"RT @RitaCosby: Tonight on @77WABCradio: Stunning new #border numbers as illegal crossings hit an all-time high. Plus, three Americans are n…"
2325,BpBparker44,2022-06-18 18:11:12+00:00,RT @ignis_fatum: 🛑🛑🛑Poltava regional administration says that the #putin regime terrorists had targeted the Kremencuk oil refinery with num…
2326,BpBparker44,2022-06-18 18:10:30+00:00,"RT @ignis_fatum: 🛑🛑🛑Aftermath of the #putin regime terrorists shelling in Fartushne, Kharkiv region overnight
#Ukraine #russia https://t.co…"
2327,olhaonet,2022-06-18 18:09:45+00:00,"RT @Matt_VanDyke: Live from Donbas in Ukraine where my organization Sons of Liberty International (SOLI) trains Ukrainians to fight, speaki…"
2328,RTwerdoclib,2022-06-18 18:09:13+00:00,RT @InRodWeTrustMTL: India always looks out for #India. If that means buying oil from a war criminal like #Putin or nuclear secrets from No…
2329,PauleyDaryl,2022-06-18 18:09:01+00:00,RT @periclesukraine: #Ukraine  Chinese President #XiJinping has reaffirmed his country’s support for #Moscow on issues of sovereignty and s…
2330,upshotme,2022-06-18 18:07:29+00:00,https://t.co/zvEjbi9bpn Sharing Views.19 #Ukraine #Russia #StandWithUkraine️ #OpRussia #UkraineKrieg #UkraineWar #RussianUkrainianWar #Zelenskyy #StopPutinNOW #StopPutin #StPetersburg #IStandWithPutin #istandwithrussia #Putin
2331,falseclaimskill,2022-06-18 18:07:06+00:00,Whilst I want the best pay for the working class isn’t this ill timed when compared to #Ukraine 🤷‍♂️almost playing into #Putin hand
2332,InRodWeTrustMTL,2022-06-18 18:03:39+00:00,"India always looks out for #India. If that means buying oil from a war criminal like #Putin or nuclear secrets from North #Korea, they do it. Despite being the largest democracy on #Earth, they don't support democracy in #Ukraine. They're supporting #Russian murderers and rapists https://t.co/wrg5rqR8cX"
2333,Milena2040,2022-06-18 18:01:07+00:00,"RT @Matt_VanDyke: I recently appeared on the ""Judging Freedom"" podcast with Judge Napolitano (@JudgeNap), LIVE FROM UKRAINE, to discuss the…"
2334,77WABCradio,2022-06-18 18:00:00+00:00,"In case you missed the @RitaCosby show: Outrageous #border numbers with dozens on terror watchlist arrested so far this year. Plus, three Americans believed to be in #Russian captivity after aiding #Ukraine. What are #Putin &amp; #Biden’s next moves?

Listen https://t.co/gspTZvc3J0"
2335,InMyOpnion636,2022-06-18 17:57:48+00:00,RT @SimonFoxWriter: I get the impression that the #EU national leaders (with just a few exceptions) wouldn't actually be too bothered if #P…
2336,PDoctor4,2022-06-18 17:57:04+00:00,"#Ukraine is really, really tech-savvy. They have tons of computer programmers, coders, etc. This is the young generation-who truly want to be in the EU, and who rebelled against Ex-President Yanukovitch’s decision NOT to join the EU, via the #Maidan revolution. #Putin retaliated. https://t.co/mwbHuhxqSQ"
2337,andischl,2022-06-18 17:57:04+00:00,RT @LouisGerber8: P.S. This is just the revenue during the first 100 days since #Putin escalated the #Ukraine war ongoing since 2014.
2338,Iridium24,2022-06-18 17:57:02+00:00,"RT @ignis_fatum: 🛑🛑🛑Reports of explosions in Mykolayiv
#Ukraine #russia #putin https://t.co/TXYiGT1jIr"
2339,Keyboard_Sniper,2022-06-18 17:57:01+00:00,RT @UnlimitedCursor:  Peace Art #Ukraine #warukraine #Putin #Ad #NATO #UkraineRussia #Marvel #C #streamteamlilkiiwi #Biden #Belarus #news…
2340,ignis_fatum,2022-06-18 17:56:52+00:00,"🛑🛑🛑Reports of explosions in Mykolayiv
#Ukraine #russia #putin https://t.co/TXYiGT1jIr"
2341,LouisGerber8,2022-06-18 17:55:38+00:00,P.S. This is just the revenue during the first 100 days since #Putin escalated the #Ukraine war ongoing since 2014. https://t.co/3d3XijJCej
2342,_Thirunarayan1,2022-06-18 17:54:39+00:00,"CDC advisers vote to recommend Covid-19 vaccines for children as young as 6 months https://t.co/wwR52AcG9I
#Biden #CNN #India #World #saudi #twitter #Movie #BB #Breaking #StrongerTogether #Vote #News #China #USA #UK #Russia #Ukraine #WW3 #Putin #Sweden"
2343,_Thirunarayan1,2022-06-18 17:54:39+00:00,"VHS copy of 'Back to the Future' sells for $75,000, setting a new auction record https://t.co/9OvtkuZpaP
#Biden #CNN #India #World #saudi #twitter #Movie #BB #Breaking #StrongerTogether #Vote #News #China #USA #UK #Russia #Ukraine #WW3 #Putin #Sweden"
2344,_Thirunarayan1,2022-06-18 17:54:39+00:00,"For the first time, a sea turtle has laid its eggs on this Texas beach https://t.co/KphrG3uFmn
#Biden #CNN #India #World #saudi #twitter #Movie #BB #Breaking #StrongerTogether #Vote #News #China #USA #UK #Russia #Ukraine #WW3 #Putin #Sweden"
2345,Mateo_Tao1,2022-06-18 17:51:49+00:00,"RT @SzVeronika8006: 🇭🇺🤍🇷🇺
According to Vladimir #Putin, #Ukraine has heavily discriminated not only against the Russian population, but als…"
2346,Boris_Kogen,2022-06-18 17:50:00+00:00,"RT @WilhelmOrmstein: 🇺🇦 🇷🇺 Russian cheese Ukrainian cheese..

This is getting ridiculous..

#Russia #Ukraine #Putin #UkraineWar #Zelensky #…"
2347,MarmaladeFinger,2022-06-18 17:49:15+00:00,Vitali Klitschko: Russians are dying for Putin’s ambitions #Putin #Ukraine https://t.co/8swrZHcqIq
2348,MichaelOngRisk,2022-06-18 17:47:05+00:00,"High Cost of the Failure to Act - Awakened to Putin’s Threat, Biden and the West Nod Off Again by @Kasparov63 #Biden #Russia #Putin #Ukraine #EU #SupportUkraine #war  https://t.co/gZzBQ5v1OP"
2349,dubsies1,2022-06-18 17:46:15+00:00,RT @SimonFoxWriter: I get the impression that the #EU national leaders (with just a few exceptions) wouldn't actually be too bothered if #P…
2350,quiltthewalls,2022-06-18 17:44:54+00:00,"RT @ignis_fatum: 🛑🛑🛑The explosions in the Dnipro region 
#Ukraine #russia #putin https://t.co/AFgoKShQ70"
2351,quiltthewalls,2022-06-18 17:44:47+00:00,"RT @ignis_fatum: 🛑🛑🛑The explosions in the Dnipro region 
#Ukraine #russia #putin https://t.co/WipOOGsi0W"
2352,quiltthewalls,2022-06-18 17:44:42+00:00,"RT @ignis_fatum: 🛑🛑🛑Reports of explosions in Dnipro and the Dnipro region 
#Ukraine #russia #putin"
2353,quiltthewalls,2022-06-18 17:44:30+00:00,RT @ignis_fatum: 🛑🛑🛑Dnipro regional administration says that the #Putin regime terrorists had shelled the towns of Zelenodol’sk and Velyka…
2354,quiltthewalls,2022-06-18 17:44:24+00:00,RT @ignis_fatum: 🛑🛑🛑Odesa regional administration says that the #Ukraine army was successful in eliminating 2 #putin regime terrorists miss…
2355,quiltthewalls,2022-06-18 17:44:18+00:00,RT @ignis_fatum: 🛑🛑🛑Poltava regional administration says that the #putin regime terrorists had targeted the Kremencuk oil refinery with num…
2356,quiltthewalls,2022-06-18 17:44:14+00:00,"RT @ignis_fatum: 🛑🛑🛑Aftermath of the #putin regime terrorists shelling in Fartushne, Kharkiv region overnight
#Ukraine #russia https://t.co…"
2357,SertanistaD,2022-06-18 17:43:27+00:00,RT @dskorobutov: ❗️#Ukraine must demine Black Sea ports of #Odessa and #Nikolaev for a free delivery of cereals. #Russia doesn't block it -…
2358,Milena2040,2022-06-18 17:42:57+00:00,"RT @Matt_VanDyke: Live from Donbas in Ukraine where my organization Sons of Liberty International (SOLI) trains Ukrainians to fight, speaki…"
2359,takaoyome3,2022-06-18 17:42:51+00:00,"RT @ignis_fatum: 🛑🛑🛑The explosions in the Dnipro region 
#Ukraine #russia #putin https://t.co/AFgoKShQ70"
2360,5RT678,2022-06-18 17:42:24+00:00,"RT @_Thirunarayan1: Police chief responds to Ted Cruz's gun argument https://t.co/l9na6Yfdl2
#Biden #CNN #India #World #saudi #twitter #Mov…"
2361,5RT678,2022-06-18 17:42:24+00:00,"RT @_Thirunarayan1: One person missing, 10 transported to hospitals after boat collision in Florida's Biscayne Bay https://t.co/RomDAdevwS…"
2362,5RT678,2022-06-18 17:42:24+00:00,"RT @_Thirunarayan1: Authorities in California seize $60,000 worth of meth hidden in child booster seats https://t.co/RmRvSnJYpv
#Biden #CNN…"
2363,5RT678,2022-06-18 17:42:24+00:00,"RT @_Thirunarayan1: WATCH: Biden Bounces Back After Bike Fall During Delaware Beach Ride 
https://t.co/5f3HMkSCCI 
#Biden #NBC #MSNBC #CNBC…"
2364,bator2013,2022-06-18 17:42:16+00:00,@BBCNews Ukrainians are dying for 🇬🇧🇺🇸 ambitions. #Ukraine #Putin #Russia #Biden #NATO #Donbass #Zelensky #BorisJohnson
2365,boben22,2022-06-18 17:42:14+00:00,@KyivIndependent #Ukraine #Russia #Putin Another words...they wiped out the whole village
2366,eu504,2022-06-18 17:42:03+00:00,RT @CounterpointDC: Instead of accepting that his disastrous policies doubled Russia's crude oil imports and lifted Trump-era sanctions on…
2367,cindyfandt,2022-06-18 17:40:05+00:00,RT @SimonFoxWriter: I get the impression that the #EU national leaders (with just a few exceptions) wouldn't actually be too bothered if #P…
2368,Bassaces1,2022-06-18 17:40:02+00:00,"RT @KyleWOrton: Igor Girkin, once #Russia's man in #Ukraine, ends his self-imposed moratorium on criticising #Putin personally because thin…"
2369,alinadpc1,2022-06-18 17:36:46+00:00,RT @dskorobutov: ❗️#Ukraine must demine Black Sea ports of #Odessa and #Nikolaev for a free delivery of cereals. #Russia doesn't block it -…
2370,allindiatweet,2022-06-18 17:34:48+00:00,"RT @_Thirunarayan1: WATCH: Biden Bounces Back After Bike Fall During Delaware Beach Ride 
https://t.co/5f3HMkSCCI 
#Biden #NBC #MSNBC #CNBC…"
2371,_Thirunarayan1,2022-06-18 17:34:46+00:00,"WATCH: Biden Bounces Back After Bike Fall During Delaware Beach Ride 
https://t.co/5f3HMkSCCI 
#Biden #NBC #MSNBC #CNBC #India #CNN #World #shorts #saudi #twitter #Movie #BB #Breaking #StrongerTogether #Vote #News #China #USA #UK #Russia #Ukraine #WW3 #Putin #Sweden"
2372,SrgiodeLaRocque,2022-06-18 17:34:33+00:00,RT @dskorobutov: ❗️#Ukraine must demine Black Sea ports of #Odessa and #Nikolaev for a free delivery of cereals. #Russia doesn't block it -…
2373,Uh_Like1,2022-06-18 17:34:25+00:00,RT @kiraincongress: The #USA is ready to hand #Ukraine all the weapons it needs to succeed - @DeptofDefense. Looking forward to having the…
2374,MangoChassi,2022-06-18 17:34:02+00:00,"RT @FrankLassowski: How much's the bounty for #Putin right now? Is it already 10 digits?
#Ukraine #PutinWarCriminal #PutinsWar"
2375,gsherreard,2022-06-18 17:33:21+00:00,RT @UA_struggle: Before and after. For you to understand the scale of destruction in #Ukraine. #Russia is simply wiping a European country…
2376,Robbiezombie,2022-06-18 17:33:11+00:00,"""Damn Putin"" - Blame #TraitorTrump &amp; #PunyPutin for the #GasCrisis #InflationCrisis #StockMarketIssues and #WarInUkraine - they were in bed together, and now we're paying the consequences! #Ukraine #UkraineWar #UkraineRussianWar #Putin #PutinIsAWarCriminal #January6th #Massacres https://t.co/7i1RB30c4u"
2377,MVM_News,2022-06-18 17:32:46+00:00,RT @dskorobutov: ❗️#Ukraine must demine Black Sea ports of #Odessa and #Nikolaev for a free delivery of cereals. #Russia doesn't block it -…
2378,CulpableCrimes,2022-06-18 17:32:43+00:00,"RT @officejjsmart: Sadly, I agree with @KuldkeppMart: The West is losing interest in #Ukraine🇺🇦. #Putin accurately predicted this day and k…"
2379,katar_social,2022-06-18 17:31:22+00:00,"RT @eha_news: Russian President #Putin:

 ▪️We did not localize the mines in the Black Sea.  If #Ukraine removes the mines, we will ensure…"
2380,TheTop10Den,2022-06-18 17:31:15+00:00,"RT @TheTop10Den: @DarthPutinKGB Dearest Comrade, I made this tribute video so that people would learn the truth of your greatness instead o…"
2381,TheTop10Den,2022-06-18 17:30:57+00:00,"@DarthPutinKGB Dearest Comrade, I made this tribute video so that people would learn the truth of your greatness instead of the fake news decrying you as a common maniac.  All Hail #putin 
https://t.co/9mNJK4fv06

#PutinWarCriminal #Ukraine #UkraineWar #Russian #russianlosses #putincoma"
2382,LittleD01136417,2022-06-18 17:30:07+00:00,"-
Everyone thinks that #Putin hates the West, but since he is doing the greatest damage to the Russians, in reality it seems that he most of all hates #Russia.
-
#WARINUKRAINE #Ukrainians #Ukraine #UkraineRussiaWar #UkraineWar #UkrainInvasion  #PutinWarCrimes #BuchaMassacre"
2383,JelCastragigo,2022-06-18 17:27:25+00:00,"#Putin loved being a spy. His goal was to take control of government. Obviously unable to return to spying, he missed the excitement of being surrounded by enemies and triumphing and so he invaded #Ukraine to again surround himself with enemies and secure an adrenal rush.#auspol"
2384,Galaxar555,2022-06-18 17:27:18+00:00,"RT @Matt_VanDyke: Live from Donbas in Ukraine where my organization Sons of Liberty International (SOLI) trains Ukrainians to fight, speaki…"
2385,Wray20027678,2022-06-18 17:25:28+00:00,"RT @uasupport999: The head of the UK's armed forces has said that Russia has already ""strategically lost"" the war in #Ukraine and is now a…"
2386,barrienunn21,2022-06-18 17:25:19+00:00,RT @SimonFoxWriter: I get the impression that the #EU national leaders (with just a few exceptions) wouldn't actually be too bothered if #P…
2387,AddictwitaPearl,2022-06-18 17:25:06+00:00,"RT @officejjsmart: Sadly, I agree with @KuldkeppMart: The West is losing interest in #Ukraine🇺🇦. #Putin accurately predicted this day and k…"
2388,_Thirunarayan1,2022-06-18 17:24:39+00:00,"Authorities in California seize $60,000 worth of meth hidden in child booster seats https://t.co/RmRvSnJYpv
#Biden #CNN #India #World #saudi #twitter #Movie #BB #Breaking #StrongerTogether #Vote #News #China #USA #UK #Russia #Ukraine #WW3 #Putin #Sweden"
2389,_Thirunarayan1,2022-06-18 17:24:39+00:00,"One person missing, 10 transported to hospitals after boat collision in Florida's Biscayne Bay https://t.co/RomDAdevwS
#Biden #CNN #India #World #saudi #twitter #Movie #BB #Breaking #StrongerTogether #Vote #News #China #USA #UK #Russia #Ukraine #WW3 #Putin #Sweden"
2390,ShadSlayer_,2022-06-18 17:23:54+00:00,RT @CounterpointDC: Instead of accepting that his disastrous policies doubled Russia's crude oil imports and lifted Trump-era sanctions on…
2391,LittleD01136417,2022-06-18 17:21:50+00:00,"-
Sanctions are for Russia like a boa snake. At first it seems like he hugs you and then slowly strangles you.
-
#WARINUKRAINE #Ukrainians #UkraineUnderAttack #Ukraine #UkraineRussiaWar #UkraineWar #UkrainInvasion #Putin #Russia #RussianUkrainianWar #PutinWarCrimes #BuchaMassacre"
2392,mytweetb2b,2022-06-18 17:20:51+00:00,"RT @NexthLive: Putin has ‘strategically lost Ukraine war', says Head of UK armed forces #putin #Izum #Kharkiv #ukraine #russia #donbas #Don…"
2393,loukiats,2022-06-18 17:19:56+00:00,"RT @Matt_VanDyke: Live from Donbas in Ukraine where my organization Sons of Liberty International (SOLI) trains Ukrainians to fight, speaki…"
2394,RolfeNeelsen,2022-06-18 17:18:01+00:00,@ianbremmer @NATO membership for #Ukraine is required for long term security. Being afraid of #Putin is not the answer. Especially since the @WhiteHouse failed to “assure” #Ukraine’s security from the 1994 #Budapest memorandum…
2395,ABSands1,2022-06-18 17:16:45+00:00,"RT @Matt_VanDyke: Live from Donbas in Ukraine where my organization Sons of Liberty International (SOLI) trains Ukrainians to fight, speaki…"
2396,alanrosca,2022-06-18 17:16:32+00:00,"Some polls have claimed most Russians strongly support Putin‘s invasion of #Ukraine. One man who clearly doesn’t believe them: #Putin. If the thought Russians wanted war with Ukraine, why avoid calling the invasion a “war” &amp; decreeing general mobilization? https://t.co/xEa7wCceoM"
2397,bator2013,2022-06-18 17:15:15+00:00,"""Beyond morale booster"", this is how you keep deceiving western public opinion and, most of all, which is tragic, #Ukrainians. #Ukraine #Putin #Russia #Biden #NATO #Donbass #Zelensky https://t.co/aXx4hsmW9x"
2398,sworn2secrecy,2022-06-18 17:15:13+00:00,"RT @Matt_VanDyke: Live from Donbas in Ukraine where my organization Sons of Liberty International (SOLI) trains Ukrainians to fight, speaki…"
2399,sectest9,2022-06-18 17:14:30+00:00,RT @Cyberknow20: #itarmyukraine have confirmed they were responsible for the #ddos attack that delayed #putin giving a speech at the St Pet…
2400,CyberSecurityN8,2022-06-18 17:14:25+00:00,RT @Cyberknow20: #itarmyukraine have confirmed they were responsible for the #ddos attack that delayed #putin giving a speech at the St Pet…
2401,5rt67,2022-06-18 17:13:57+00:00,"RT @_Thirunarayan1: Opinion: Lego is the best toy ever invented  https://t.co/vQK8rrzDAc
#Biden #CNN #India #World #saudi #twitter #Movie #…"
2402,5rt67,2022-06-18 17:13:57+00:00,"RT @_Thirunarayan1: Police chief responds to Ted Cruz's gun argument https://t.co/l9na6Yfdl2
#Biden #CNN #India #World #saudi #twitter #Mov…"
2403,5rt67,2022-06-18 17:13:57+00:00,"RT @_Thirunarayan1: Montana Governor Surveys Flooding After Italy Vacation 
https://t.co/lWg1otrNoE 
#Biden #NBC #MSNBC #CNBC #India #CNN #…"
2404,truthjustice61,2022-06-18 17:12:26+00:00,"#Peace camp NOT thinking. If #Ukraine 🇺🇦🌻 gives up territory just so #war will end soon, what will stop #Putin from repeatedly waging war throughout #EU?

#Ukraine 🇺🇦🌻 should get #Justice for thousands killed or made homeless. #Peace camp thinking of own convenience.🤷‍♂️ https://t.co/DlQDGeSOfQ"
2405,Gjallarhornet,2022-06-18 17:11:27+00:00,"#Putin Gets Unexpected Pushback From Ally Over #War in #Ukraine 

#StandWithUkraine #RussiaAggression #RussianCrimes #Dictatorship #Surveillance #Censorship #RussianWarCrimes #FreeNavalny #PutinsWar #Russia 

https://t.co/h0nrLBTVuh"
2406,RTTWT,2022-06-18 17:10:03+00:00,RT @netocrat: #EU should watch out closely for #Serbia’s ties with Nazi #Russia and their support of #Russian occupational war in #Ukraine.…
2407,Gjallarhornet,2022-06-18 17:09:20+00:00,"#Putin claims that #war against #Ukraine complies with international law 

#StandWithUkraine #RussiaAggression #RussianCrimes #Dictatorship #Surveillance #Censorship #RussianWarCrimes #FreeNavalny #PutinsWar #Russia 

https://t.co/bkYFs3cYXS"
2408,WiktorDv,2022-06-18 17:09:12+00:00,"RT @uasupport999: The head of the UK's armed forces has said that Russia has already ""strategically lost"" the war in #Ukraine and is now a…"
2409,kardinal691,2022-06-18 17:08:49+00:00,"#Putin's plan to 'annihilate' #Ukraine and build Slavic Union | Angela Stent
53,841 views  17 Jun 2022  Angela Stent, Former US National Intelligence Officer for #Russia and Former Senior NATO Advisor who authored ""Putin's World: Russia Against The West And With The Rest."""
2410,upshotme,2022-06-18 17:08:30+00:00,https://t.co/V8FwIvnJjS Sharing Views.19 #Ukraine #Russia #StandWithUkraine️ #OpRussia #UkraineKrieg #UkraineWar #RussianUkrainianWar #Zelenskyy #StopPutinNOW #StopPutin #StPetersburg #IStandWithPutin #istandwithrussia #Putin
2411,P5yb3rR34p3r,2022-06-18 17:06:54+00:00,RT @Cyberknow20: #itarmyukraine have confirmed they were responsible for the #ddos attack that delayed #putin giving a speech at the St Pet…
2412,BroidNewsTV,2022-06-18 17:05:31+00:00,"LIAR IS ALWAYS LIAR
TERRORIEST LAIR @KremlinRussia_E   #PUTIN 
NOW says has ‘nothing against’ Ukraine joining EU
? IS WHY THEN U ATTACKS ON #Ukraine 
#UkraineRussiaWar https://t.co/LTdKsBf3Es"
2413,orixaba,2022-06-18 17:05:13+00:00,#putin must be punished!  #ukraine #russia. #europe. #NATO https://t.co/M43ppbu9GJ
2414,realroopie,2022-06-18 17:05:01+00:00,"RT @charlesadler: Worldwide inflation is so much about Oil's impact on the global economy. By the way, Crude Oil was at $90 before #Putin's…"
2415,uasupport999,2022-06-18 17:04:11+00:00,"The head of the UK's armed forces has said that Russia has already ""strategically lost"" the war in #Ukraine and is now a ""more diminished power"".

Admiral Tony Radakin said #Putin had lost 25% of #Russia's power for only ""tiny"" gains &amp; was running out of troops &amp; missiles. https://t.co/vwRk0pH90i"
2416,MyChinaB2B,2022-06-18 17:02:41+00:00,"RT @NexthLive: Putin has ‘strategically lost Ukraine war', says Head of UK armed forces #putin #Izum #Kharkiv #ukraine #russia #donbas #Don…"
2417,KoutureMag,2022-06-18 17:01:07+00:00,"Lavrov dares Boris &amp; Truss, Germany panicking over gas cut,Boris in Ukr,... https://t.co/LlMMwKHl7b via @YouTube #ukraine #russia #putin #china #aircraftcarrier #RussianUkrainianWar"
2418,patriotX_6,2022-06-18 17:00:00+00:00,"""Russia wants to show the US that it has impunity to attack US-backed groups.""

""...Putin is putting his “multi-polar” world into action along with other authoritarian regimes.""

#Russia #Putin #Ukraine #Syria #NATO #JoeBiden #EU 
https://t.co/6cxcJMlUGL"
2419,NexthLive,2022-06-18 16:58:06+00:00,"Putin has ‘strategically lost Ukraine war', says Head of UK armed forces #putin #Izum #Kharkiv #ukraine #russia #donbas #Donetsk  #Severodonetsk #Luhansk ▶https://t.co/0C9ZOahFap"
2420,SWAM10056,2022-06-18 16:57:54+00:00,"#Putin, #Ukraine, #Finland, #Sweden, #Baltic States, #NATO,  beneficiaries of U.K. largest #welfare package, worlds first #vaccine &amp; vaccination programme and procurement beneficiaries. But not the enemies within! https://t.co/ZN8h19ns21 https://t.co/x1SCvY820A"
2421,dutchess_becky,2022-06-18 16:57:22+00:00,"RT @ignis_fatum: 🛑🛑🛑The explosions in the Dnipro region 
#Ukraine #russia #putin https://t.co/AFgoKShQ70"
